sessID	MsgID	Text	DialogAct
PMUL4177	0	I had always wanted to go to Cambridge and say "I'm on a boat"  Can you tell me about attractions which are boat places to visit in Cambridge?	Attraction-Inform(Type=boat)
PMUL4177	1	Sure, which part of town will you be in?	Attraction-Request(Area)
PMUL4177	4	Yes. What are the entrance fees?	Attraction-Request(Fee)
PMUL4177	5	I'm sorry I don't have the entrance fees available to me. 	Attraction-Inform(Fee=I don't have the entrance fees)
PMUL4177	6	Do you have the phone number to any of these attractions?	Attraction-Request(Phone)
PMUL4177	8	Yes. Is there any train that is taking off on Monday? I want to arrive my destination by 20:30.	Train-Inform(Day=monday;Arrive=20:30)
PMUL4177	10	I need a train from cambridge to ely.	Train-Inform(Depart=cambridge;Dest=ely)
PMUL4177	12	I only need 1 ticket.	Train-Inform(People=1)
PMUL4177	14	No. That's all thanks.	general-thank()
PMUL1414	2	I would really like it to be entertainment. 	Attraction-Inform(Type=entertainment)
PMUL1414	4	I really wanted to stay in the centre.  How about a museum?	Attraction-Inform(Area=centre;Type=museum)
PMUL1414	5	There are 11 museums in the centre is there a type of museum you prefer? 	Attraction-Inform(Choice=11;Area=centre;Type=museums)
PMUL1414	6	Please pick one and send me their address and postcode	Attraction-Request(Post;Addr)
PMUL1414	9	Yes do you want it near the attraction ?	Restaurant-Request(Area)
PMUL4529	2	We need to find a guesthouse in the north for our stay. 	Hotel-Inform(Area=north;Type=guesthouse)
PMUL4529	6	Great, Can you please book me for 2 people and 5 nights starting tuesday?	Hotel-Inform(Stay=5)
PMUL4529	8	I also need a train.	Train-Inform()
PMUL4529	9	I need a departure are and destination please	Train-Request(Dest;Depart)
PMUL1415	0	I need to take a train into Norwich on Monday.	Train-Inform(Dest=norwich;Day=monday)
PMUL1415	2	Cambridge, and I need to leave after 18:00.	Train-Inform(Depart=cambridge;Leave=18:00)
PMUL1415	4	Sure, we have a group of 7 people.	Train-Inform(People=7)
PMUL1415	5	Booking was successful. Total fee is 123.2 GBP payable at the station. Reference number is E0JGKV67	Train-OfferBooked(Ref=E0JGKV67;Ticket=123.2 GBP)
PMUL1415	8	no area preferences really anywhere in town would be perfect.	Attraction-Request(Area)
PMUL1415	9	I would suggest the funk fun house.	Attraction-Recommend(Name=funk fun house)
PMUL1415	10	That sounds great. I'll need the address, area, and entrance fee, please?	Attraction-Request(Area;Fee;Addr)
PMUL1415	11	Sure thing the address is 8 mercers row, mercers row industrial estate. In the east side of town and there is no info fee information.	Attraction-Inform(Addr=8 mercers row;Addr=mercers row industrial estate;Area=east side of town;Fee=no info fee information)
PMUL1415	12	that is all i wanted for today thanks	general-thank()
PMUL4528	0	Find me a cheap vietnamese food place please. 	Restaurant-Inform(Food=vietnamese;Price=cheap)
PMUL4528	2	Yes, please book a table for 8 on Thursday at 15:00.	Restaurant-Inform(Time=15:00;People=8;Day=thursday)
PMUL4528	3	Booking was successful. The table will be reserved for 15 minutes. Reference number is : LAKQV5EK.	Booking-Book(Ref=LAKQV5EK)
PMUL4528	4	I also need a Friday train. 	Train-Inform(Day=friday)
PMUL4528	5	OK, from where to where do you need a train?	Train-Request(Depart;Dest)
PMUL4528	6	I am departing from Cambridge and going to Birmingham New Street.	Train-Inform(Depart=cambridge;Dest=birmingham new street)
PMUL4528	8	I want to arrive at Birmingham new street by 21:15, please.	Train-Inform(Dest=birmingham new street;Arrive=21:15)
PMUL4528	10	Yes please pick the last option and book 8 tickets for me. I will definitely need the reference number too.	Train-Inform(People=8)
PMUL4528	11	Your booking was successful. The reference number is Z277D99H.	Train-OfferBooked(Ref=Z277D99H)
PMUL4528	12	Great. Thank you for all your help.	general-thank()
PMUL4528	13	You are welcome, let us know if we can help with anything else.	general-welcome()
PMUL4172	0	Can you help me find an expensive hotel in the south to stay at? Thanks.	Hotel-Inform(Area=south;Price=expensive)
PMUL4172	1	Yes, there is The Lensfield Hotel. It is located on 53-57 Lensfield road. Their phone number is 01223355017. 	Hotel-Inform(Name=The Lensfield Hotel;Addr=53-57 Lensfield road;Phone=01223355017)
PMUL4172	2	Do they have a guesthouse available?	Hotel-Inform(Type=guesthouse)
PMUL4172	3	No I am afraid there ae no expensive guesthouses in the south.	Hotel-NoOffer(Type=guesthouses;Area=south;Price=expensive)
PMUL4172	4	How about one in the moderate price range?	Hotel-Inform(Price=moderate)
PMUL4172	5	yes! i have two you may choose from!	Hotel-Select(Choice=two)
PMUL4172	8	No, just get me their phone number and I'll give them a ring	Hotel-Request(Phone)
PMUL4173	2	I'm looking for some entertainment in the south part of town.	Attraction-Inform(Area=south;Type=entertainment)
PMUL4173	3	You have a choice of Nusha or Tenpin.	Attraction-Select(Name=Nusha;Name=Tenpin)
PMUL4173	4	get me their post code and phone number.	Attraction-Request(Post)
PMUL4173	6	Thanks. Can you help me find a cheap place to stay for the night?	Hotel-Inform(Price=cheap)
PMUL4173	7	sure, i have 10 options for you!	Hotel-Inform(Choice=10)
PMUL4173	8	I need it to be in the west and I would prefer a hotel. 	Hotel-Inform(Area=west;Type=hotel)
PMUL4173	12	Can you just tell me the address please?	Hotel-Request(Addr)
PMUL4173	16	Thanks for all your help!	general-thank()
PMUL4173	18	thanks and great day	general-thank()
PMUL4173	19	you too have a great day	general-bye()
MUL2080	0	I am looking for a train to Cambridge, the train should depart after 21:45?	Train-Inform(Dest=cambridge;Leave=22:00)
MUL2080	2	I need to leave on Saturday from London Kings Cross. Is there a train leaving after 21:45 that fits my needs?	Train-Inform(Depart=london kings cross;Day=saturday;Leave=21:45)
MUL2080	6	Just one ticket please and thank you 	Train-Inform(People=1)
MUL2080	8	Can you book autumn house for 7 people, starting on saturday for 4 nights, please?	Hotel-Inform(Stay=4;Name=autumn house)
MUL2080	10	Yes. I need the reference number.	Hotel-Request(Ref)
MUL2080	11	The booking was successful. Your reference number is DTKW11YU	Booking-Book(Ref=DTKW11YU)
MUL2080	12	That is all I needed today, thank you for your help. 	general-thank()
SNG1164	0	Hello, I am looking for People's Portraits Exhibition at Girton College, can you help me?	Attraction-Inform(Name=people's portraits exhibition at girton college)
SNG1164	2	yes, I would like the area and the postcode. 	Attraction-Request(Area;Post)
SNG1164	4	That is all I need for today. Thanks for your help!	general-thank()
SNG1164	5	Have a great day!	general-bye()
PMUL1411	0	What is the best cinema in Cambridge you can recommend?	Attraction-Inform(Type=cinema)
PMUL1411	2	The exact area does not matter.	Attraction-Request(Area)
PMUL1411	3	Cineworld is located at cambridge leisure park, clifton way.	Attraction-Inform(Name=Cineworld;Addr=cambridge leisure park;Addr=clifton way)
PMUL1411	4	Sounds great. What area is that in? And could you get me the phone number? 	Attraction-Request(Area;Phone)
PMUL1411	6	I also need a train.	Train-Inform()
PMUL1411	8	Yes! I am leaving from Cambridge on Tuesday. You need this info.	Train-Inform(Depart=cambridge;Day=tuesday)
PMUL1411	9	Alright and when would you want to leave by?	Train-Request(Leave)
PMUL1411	10	I am going to birmingham new street and want to leave after 21:00	Train-Inform(Dest=birmingham new street;Leave=21:00)
PMUL1411	13	The price of the train is 75.10 pounds.	Train-Inform(Ticket=75.10 pounds)
PMUL1411	14	What time does that train arrive?	Train-Request(Arrive)
PMUL1411	15	The train arrives at 23:44.	Train-Inform(Arrive=23:44)
PMUL1411	16	Okay, I'm all done for today. Thanks, bye	general-bye()
PMUL1411	17	Would you like reservations for the train?	Train-OfferBook()
SNG1167	0	Hello I am looking for a place to go, can you help me?	general-greet()
SNG1167	3	There are mostly colleges and museums in the west. Would you be interested in one of those?	Attraction-Select(Area=west;Type=colleges;Type=museums)
SNG1167	4	Sure, can you recommend one to me and give me the address and type?	Attraction-Request(Type;Addr)
SNG1167	5	Clare college is a college, it is located on trinity lane, post code cb21tl	Attraction-Inform(Type=college;Name=Clare college;Addr=trinity lane;Post=cb21tl)
SNG1167	6	Great! Thank you for all of your help.	general-thank()
SNG1167	8	You have helped with what I needed, thank you, goodbye!	general-bye()
SNG1167	9	Thank you and enjoy your visit.	general-bye()
PMUL1418	0	Hi, I need to spend some time in the town centre. Any interesting sights there?	Attraction-Inform(Area=centre)
PMUL1418	3	If your're in to architecture, you should see Old Schools. It is located on Trinity Lane and entrance is free.	Attraction-Inform(Name=Old Schools;Type=architecture;Fee=free;Addr=Trinity Lane)
PMUL1418	6	Yes I need a train from Cambridge to Birmingham New Street to arrive 18:15.	Train-Inform(Depart=cambridge;Dest=birmingham new street)
PMUL1418	7	What day and time would you like to leave?	Train-Request(Day;Leave)
PMUL1418	8	I would be traveling on Thursday. I need to arrive by 18:15. 	Train-Inform(Day=thursday)
PMUL1418	9	TR8126 arrives at 17:44 would that work for you?	Train-Inform(Arrive=17:44;Id=TR8126)
PMUL1418	10	What is the train ID and price please?	Train-Request(Price;TrainID)
PMUL1418	11	The train id is TR8126.	Train-Inform(Id=TR8126)
PMUL1418	12	thank you I got all I need now	general-thank()
PMUL1418	13	Thank you for contacting us and have a nice  day.	general-bye()
PMUL4179	0	If you can, please help me find a relatively expensive hotel down on the South end 	Hotel-Inform(Area=south;Price=expensive;Type=hotel)
PMUL4179	3	Yes, they have free parking. 	Hotel-Inform(Parking)
PMUL4179	4	Yay, yes please book me a room for 2 nights starting on Sunday.  We will have 8 people in our party.	Hotel-Inform(Stay=2;People=8;Day=sunday)
PMUL4179	6	Yes, I am also looking for a restaurant. The restaurant should be in the expensive price range and should be in the south.	Restaurant-Inform(Area=south;Price=expensive)
PMUL4179	8	Anything you recommend will work. I need to book it for 8 people, sunday at 19:15	Restaurant-Inform(Time=09:15;People=8;Day=sunday)
PMUL4179	12	Can you give me a contact number for the taxi and the car type that will pick me up?	Taxi-Request(Car)
PMUL4179	14	No, that is all. Thank you very much!	general-thank()
MUL0774	0	I am trying to find the Acorn Guest House.	Hotel-Inform(Name=acorn guest house)
MUL0774	2	No, thanks. I will go ahead and book it myself. I think I have all the information I need. Thank you. 	general-thank()
MUL0774	4	Actually, could you help find a train as well? To Norwich? 	Train-Inform(Dest=norwich)
MUL0774	5	I found a train from cambridge to norwich at 05:36 on Friday, will that work?	Train-OfferBook(Dest=norwich;Day=Friday;Leave=05:36;Depart=cambridge)
MUL0774	6	I need to leave after 21:30, is there anything closer to that time?	Train-Inform(Leave=21:45)
MUL0774	8	Sunday would be good.	Train-Inform(Day=friday)
MUL0774	9	Is there a time you need to arrive by?	Train-Request(Arrive)
MUL0774	12	No, you've answered all of my questions.  Thanks so much for your time.  Bye.	general-bye()
MUL0774	13	Thank you for using our service, have a nice day.	general-bye()
SNG01434	0	am looking for a train,it should leave on sunday and should go to stansted airport	Train-Inform(Dest=stansted airport;Day=sunday)
SNG01434	2	Arrival time doesn't matter so much, but I want to leave after noon. Not a morning person :)	Train-Request(Arrive)
SNG01434	3	How about TR5985? It leaves at 12:40.	Train-Inform(Leave=12:40;Id=TR5985)
SNG01434	4	Thank you goodbye	general-bye()
SNG01434	5	Thank you for allowing me to help today.	general-greet()
SNG01435	2	How do I contact the Parkside, Cambridge police station?	Police-Inform()
SNG01435	4	I'll need to address also.	Police-Request(Addr)
SNG01435	6	No, thank you.	general-thank()
SNG01435	7	Take care. Goodbye.	general-bye()
SNG01436	0	Please help me find a restaurant that serves british food near the centre of town.	Restaurant-Inform(Area=centre;Food=british)
SNG01436	4	No thanks, but could I please have the postcode?	Restaurant-Request(Post)
SNG01436	6	Can you please tell me the phone number?	Restaurant-Request(Phone)
SNG01436	7	The phone number is 01223323361.	Restaurant-Inform(Phone=01223323361)
SNG01436	8	Great, thanks for all your help.	general-thank()
SNG01436	10	Nope, that covers all my needs. Thanks.	general-thank()
SNG01436	11	Thank you for using the Cambridge TownInfo centre. Have a nice day!	general-bye()
SNG01437	0	Hello, where in town is there a hospital?	Hospital-Inform()
SNG01437	2	No, I just need the general address and postcode.	Hospital-Request(Post;Addr)
SNG01437	4	Thank you. That is all I need. 	general-thank()
SNG01437	5	Thank you for contacting Cambridge Towninfo Centre. Have a nice day!	general-greet()
SNG01430	0	Please have a taxi pick me up from riverboat georgina	Taxi-Inform(Depart=riverboat georgina)
SNG01430	1	Ok, What time do you want to be picked up?	Taxi-Request(Leave)
SNG01430	3	Ok, what time do you want to arrive by?	Taxi-Request(Arrive)
SNG01430	4	I need to arrive by 11:15.	Taxi-Inform(Arrive=11:15)
SNG01430	6	Nothing else for now. Thank you for booking the taxi. Goodbye.	Taxi-Inform()
SNG01430	7	Thank you for contacting us and have a nice day.	general-bye()
SNG01431	0	Can you help me book a taxi please?	Taxi-Inform()
SNG01431	1	Yes what is your departure site?	Taxi-Request(Depart)
SNG01431	3	What time do you want to leave ?	Taxi-Request(Leave)
SNG01432	0	I am looking for a train departing Cambridge.	Train-Inform(Depart=cambridge)
SNG01432	1	I'd love to help! where is your destination?	Train-Request(Dest)
SNG01432	2	I need to g to london liverpool street on Saturday.	Train-Inform(Dest=london liverpool street;Day=saturday)
SNG01432	3	Is there a particular time you would like to leave by?	Train-Request(Leave)
SNG01432	4	No, I just need to arrive by 15:00	Train-Inform(Arrive=15:00)
SNG01432	5	Train TR2895 arrives at 7:27 would that work?	Train-Inform(Id=TR2895;Arrive=7:27)
SNG01432	6	Yes, that will be perfect. What's the travel time?	Train-Request(Duration)
SNG01432	7	The departure time from cambridge to liverpool street on saturday will be at 05:59.	Train-Inform(Depart=cambridge;Dest=liverpool street;Day=saturday;Leave=05:59)
SNG01433	0	I want to find a hospital in town	Hospital-Inform()
SNG01433	1	The Addenbrookes Hospital is here in town. Is there particular department you need help contacting?	general-reqmore()
SNG01433	2	No, I just need the postcode.	Hospital-Request(Post)
SNG01433	4	Thank you for your help. 	general-thank()
SNG01433	5	Thank you for contacting us. Don't hesitate to contact us in the future if you need any more help.	general-reqmore()
SNG01438	0	I need a taxi to go to club salsa.	Taxi-Inform(Dest=club salsa)
SNG01438	1	Sure thing, when would you like to arrive or leave by?	Taxi-Request(Leave;Arrive)
SNG01438	2	I want to get there by 1:30.	Taxi-Inform(Arrive=01:30)
SNG01438	3	Where are you leaving from?	Taxi-Request(Depart)
SNG01438	5	Where would you like the taxi to meet you for departure?	Taxi-Request(Depart)
SNG01438	6	I just told you the limehouse. 	Taxi-Inform(Depart=limehouse)
